concentration,j_0(c)
0.057766563,4.7372812e-09
0.047645914,4.7068025e-09
0.018988988,4.7592947e-09
0.023955614,4.787322e-09
0.016212268,4.7770126e-09
0.01581132,4.5462696e-09
0.0126,4.5470268e-09
0.01446522,4.5475193e-09
0.022897567,4.577051e-09
0.014230194,4.5770467e-09
0.036366976,4.6057296e-09
0.038548599,4.5826236e-09
0.023713098,4.5645914e-09
0.039921508,4.594721e-09
0.018510625,4.574318e-09
0.020568586,4.5988773e-09
0.017827884,4.60232e-09
0.070934896,4.628825e-09
0.061339332,4.609676e-09
0.04762197,4.589857e-09
0.069027208,4.621318e-09
0.052849471,4.602317e-09
0.052522857,4.61358e-09
0.034311461,4.63401e-09
0.017927839,4.6298014e-09
0.017866544,4.625957e-09
0.026110435,4.659974e-09
0.02057608,4.655461e-09
0.029807036,4.684478e-09
0.03449736,4.6786814e-09
0.035321338,4.6810817e-09
0.020939759,4.6525965e-09
0.081164677,4.750413e-09
0.071309619,4.7280397e-09
0.049264035,4.7062096e-09
